title,content,reg_date,view_count,notice
2025학년도 1학기 중소기업 취업연계 장학사업(희망사다리Ⅰ유형) 장학생 모집 안내,"『 2025 년 1 학기 중소기업 취업연계 장학사업 ( 희망사다리 I 유형 ) 』참여에 따라 장학생을 모집 하오니 , 학생들은 신청하여 주시기 바랍니다 .
1. 장 학 명 : 취업지원형 , 창업지원형
2. 지원개요 ※세부내용 붙임참조
가. 대상 : 대한민국 국적자로 3 학년 이상의 재학생이며 , 직전학기 성적이 1.6 이상(직전학기 6학점 이상 이수)인 중소 · 중견기업 취업 ( 희망 ) 또는 창업 ( 희망 ) 대학생
나. 지원내용 : 학기당 등록금 전액 및 취∙창업지원금 200 만원
3. 신청기간 : **2025. 3. 31.(월) 18:00까지**
4. 신청방법 : 한국장학재단 홈페이지에서 학생 신청
5. 기타사항 : 한국장학재단의 업무처리기준에 따름
붙임 1. 2024 년 중소기업 취업연계 장학사업 시행계획 1 부 .
2. 2024년 중소기업 취업연계 장학사업 업무처리기준(안) 1부.
3. 신규장학생 학생 신청 매뉴얼 1 부 . 끝 .",2025. 3. 6,35,False
2024학년도 2학기 졸업자격인증 제출 안내,"**2024학년도 2학기 졸업자격인증 제출 안내**
****
1. 2024 학년도 2학기 졸업자격인증 학생 신청 ( 제출서류 업로드 ) 기간 을 아래와 같이 알려드리니 학생들은 기한을 준수하여
신청해주시기 바랍니다 .
※ 붙임2. 「 졸업자격인증제 업로드 시스템 활용법 ( 학생용 )」 안내자료 참조
2. 졸업자격인증제 신청 대상
가 . 2011 학년도 이후 (2011 학년도 포함 ) 교육과정 적용자 중 졸업자격인증제 적용 대상
나 . 2011 학년도 이전 입학자가 ‘ 전과 ’ 등 으로 적용 교육과정이 2011 학년도 이후 교육과정 으로 변경된 경우 적용 대상
3. 신청방법 및 제출기간
가 . 신청방법
나. 신청기간 : 2024. 10. 31.(목 ) 13:00 ~ 2025. 1. 15.(수 ) 18:00 까지
※ 추가 신청기간 없으니 반드시 기한 내 신청 하시기 바랍니다 (기한연장 불가)
4 . 졸업인증 기준: **필수인증(1개) 및 선택인증(2개) 분야 이상을 선택하여 졸업자격을 인증** 받아야 함.
단, 외국인 유학생은 필수인증(글로벌의사소통인증)만 적용함
****
4-1. 인증영역 및 방법: **'붙임4' 참조(졸업인증제 관련 내용)**
**5. 기타 안내사항**
**가. 졸업인증 필수영역(영어) 'TOEIC Speaking' 성적체계 개편 관련 안내**
- 졸업 필수인증(글로벌의사소통) 영역인 영어의 ‘TOEIC Speaking’성적체계 개편으로
기존에 제공되던 LEVEL(1~8) 표시가 없어짐에 따라, 2023-1학기 ‘TOEIC Speaking’은 **취득 점수에 따라 기존 그대로 승인**
****
**나.졸업인증 필수영역(영어) 'G-TELP' 및 'FLEX' 자격시험 추가 관련 안내**
- 영어자격시험인 ‘G-TELP(영어공인 성적시험)’ 및 ‘FLEX(외국어 어학능력 평가시험)’는 공무원 및 공기업 채용 등 다양한 분야에서 활용되어
학생들의 응시 비율이 높아짐에 따라 **졸업인증 필수영역(글로벌의사소통)으로 추가하여 운영**
****
**다. 교육과정 개편에 따른 산학협력인증 이수 교과목 인정 방법 안내**
붙임 1. 졸업자격인증제 신청 안내 1 부 .
2. 졸업자격인증제 업로드 시스템 활용법 ( 학생용 ) 1 부 .
3. 산학협력인증 교과목현황 1부.
4. 졸업인증제 관련 내용 1부.  끝 .
| 학사정보시스템 | ⇨ | 졸업정보 | ⇨ | 졸업인증신청 | ⇨ | 2024-2학기 졸업인증항목별 입력 | ⇨ | 증빙자료 업로드 | ⇨ | 저장(접수증 출력) |",2024. 10. 31,525,False
2025학년도 공유대학 2.0 융합전공(복수전공) 학생 모집,,2025. 2. 13,99,False
2025학년도 입학식 장소 변경 안내,"2025 학년도 입학식 장소를 우천관계로 인하여 아래와 같이 변경됩 니다.
○ 입학식 개요
1) 일    시 : 2025. 3. 4.( 화 ) 11:00~
※ 식전행사 ( 축하공연 등 ) 10:30 부터 진행
2) 장    소 : ( 변경전 ) 도서관옆 야외행사장 → ( 변경후 ) CWNU 가온홀 (98 호관 )
3) 참석대상 : 학부ㆍ대학원 신 ( 편 ) 입생 , 교직원 , 총동창회장 등
※ 교무위원 : 본부 2 층 교무회의실 10:30 까지 집결후 다같이 이동
※ 행사시 서명부 작성한 학생의 경우 출석인정 처리 예정 . 끝 .",2025. 2. 27,92,False
[출석인정신청] 2025년 상반기 한화에어로스페이스(주) 채용설명회 수료자 출석인정신청 바람,"2025 상반기 한화에어로스페이스 채용설명회 수료자 출석인정 신청 시 증빙서류에 활용하시기 바랍니다.
공문 명단에 한하여 승인처리됩니다.",2025. 4. 2,81,False
☆캡스톤디자인2 수강생 필독☆ 2024-2학기 캡스톤디자인2 결과 보고 알림,"2024-2학기 「캡스톤디자인2」 결과보고 관련하여 알려드립니다.
**#1.제출서류**
1. 졸업논문 ☞ 캡스톤디자인 최종 통과 팀(학생)
2. 팀별 수행결과보고서 ☞ 캡스톤디자인 최종 발표자 전원 제출(통과 여부에 상관없음)
※ 작성방법 준수하여 한글 파일로 작성하여 제출할 것.
**#2. 제출방법** 학과 이메일 제출 ( computer@changwon.ac.kr) 제출
**** 1. 메일제목: 2024-2 캡스톤디자인2 결과보고_학번이름_학번이름 ****
2. 메일내용: 내용 없음
3. 첨부파일: 졸업논문, 팀별 수행결과보고서
**#3. 제출기한** **11/29** **(금) 18시** ☞ 기한엄수
**#4. 기타사항** 캡스톤디자인 최종 발표 미신청자 및 결과보고서 미 제출자는 최종 성적 ""F""처리",2024. 11. 19,392,False
2025학년도 1학기 재입학 전형 계획 안내,"2025 학년도 1학기 재입학 전형 계획을 안내 하오니 희망자는 기간 내에  신청하여 주시기 바랍니다.
**1. 접수기간:2025. 1. 8.(수) ~1. 10.(금)**
○ 신청자가 제출서류를 첨부하여 지원(해당) 학과/부로 접수
2. 신청자격
○ 재입학 경력이 없는 자(재입학은 1회에 한하여 허가함)
3. 재입학 학과 및 학년 적용
○ 재입학 학과: 제적 시점의 동일 모집단위(학과, 전공)에 재입학
○ **재입학 학년:  제적된 학년(학기)와 관계없이제적 시의 이수학점을 재입학 시의 학년별 수료학점**
**기준으로 계산하여 재입학 학년 결정**
***붙임 참고 :학년별 수료학점[학칙 제75조(대학의 학년수료)]**
4. 제출서류
가. 재입학신청서 1부 [붙임-재입학 전형계획 ]
나. 성적증명서 1부. (본교 이수 학점이 없는 경우 입학성적증명서 1부:  대학본부 1층 교육학사과 민원증명 발급)
다. 학적부 사본 1부. (대학본부 1층 교육학사과 민원증명 발급)
라. 전역증 사본 또는 주민등록초본 1부.(제적기간 중 군복무자만 해당)
**5. 재입학허가: 2025. 1. 20.(월) *학과로 공문 발송**
**6. 재입학 허가자 등록금 수납:2025. 1. 22.(수) ~ 1. 24.(금)**
○ 학교 홈페이지 고지서 출력 농협 등록금 납부 [문의전화 재무과 213-2124]
※ 재입학 허가의 취소: 소정의 기간에 등록금의 납부와 수업에 필요한 수강신청 등의 절차를 취하지 않은 경우 (재입학 허가가 취소된 경우 재입학 경력이 있는 것으로 보며, 이후 재입학 신청자격이 상실됨)",2024. 12. 12,193,False
2025학년도 2학기 1차 주거안정장학금 신청 안내(~6.23.(월)18시까지),"한국장학재단의 2025학년도 2학기 1차 주거안정장학금 신청 일정 을 안내 하오니, 해당 학생들은 신청해 주시기 바랍니다.
**1. 신청기간: 2025. 5. 23.(금) 9시 ~ 2025. 6. 23.(월) 18시**
**2. 서류 제출 및 가구원 동의 기간: 2025. 5. 23.(금) 9시 ~ 2025. 6. 30.(월) 18시**
**3. 신청대상: 원거리 대학에 다니는 기초·차상위 학생**
4 . 지원금액: 학기중 최대 월 20만원 한도 내(주거관련 비용)
5. 신청방법: 한국장학재단 누리집 및 모바일앱에서 신청
6. 신청문의: 한국장학재단 상담센터 1599-2000
| ※ 지원불가지역(부모 거주지 확인):부산광역시, 울산광역시, 경상북도 경주시, 경상남도 창원시, 경상남도 진주시, 경상남도 김해시, 경상남도 밀양시, 경상남도 거제시, 경상남도 양산시 |",2025. 5. 20,111,False
☆필독☆ 2025-1학기 심층상담 일정 공지,"2025-1학기 심층상담 일정 공지합니다.
1. 심층상담 방법: 한 학기에 한번 본인의 상담일시, 장소에서 교수님과 상담 실시
- 추가 상담을 희망하는 학생은 교수님과 개별 약속을 잡은 후 상담 실시
**※ 상담일자 : 붙임 파일 확인**
**2.상담 전 준비사항: 상담 전에** **드림캐치** ( [http://career.changwon.ac.kr](http://career.changwon.ac.kr/) ) 시스템 에 상담을 받고자 하는 내용 입력
- 입력방법: 붙임의 드림캐치 온라인 상담 매뉴얼 확인
**3. 심층상담 시간 및 장소**
※ 학년 별 담당교수님 변경 시 추가 공지합니다.
※ 상담시간이 수업시간과 중복되는 학생은 교수님께 확인 바랍니다.
| 학년 | 교수님 | 상담시간 | 상담장소 | 비고 |
| 1 | 이수현 | 추후 공지 |  |  |
| 김형준 | https://forms.gle/GKkvkYGA3UC5Hirf9 |  | 개별 예약, 학부공지사항 별도 공지 |
| 2 | 차정원 | https://docs.google.com/forms/d/e/1FAIpQLSdzmaVTr7dgRtgZ5eUpe-oxNSt_bxyr2mN7cQ8bkxMoJO2fvg/viewform | 55513호 | 개별 예약, 학부 공지사항 별도 공지 |
| 3 | 정성욱 | 2025.4.10.(목) ~ 5.29.(목)매주 목요일 14:00~15:00 | 55511호 | 붙임 파일 - 개별 일정 확인 |
| 이  혁 | https://forms.gle/Ww1BN16r7WK1pCdw5 | 55513호 | 개별 예약, 학부 공지사항 별도 공지 |
| 4 | 최도진 | https://docs.google.com/forms/d/e/1FAIpQLScasQXH2riBnX1NaDXCSgCh1ADKYgdNUdoXFIZgHbK49vs7IQ/viewform |  | 개별 예약, 학부 공지사항 별도 공지 |",2025. 4. 7,622,False
[장학] 2025-1학기 '장학119' 장학생 선발 안내 [4/2(수) 17시까지 학과사무실 제출],"폐 업, 실직, 기타 사정 등으로 인하여 긴급한 가계곤란을 겪고 있는 학생들 이 학업에 전 념할 수 있도록 지원하는
「 2025-1 학기 장학119 장학생 선발 및 운영 계획 」을 붙임과 같이 안 내드리니 , 해당 학생들이 장학금을 받을 수 있도록 신청하시 기 바랍니다 .
1. 공통 요건: 2025 학년도 1 학기 국가장학금을 신청하여 소득분위 산정이 완료된 학생
※ 국립창원대학교 학부 장학금 시행세칙 개정으로, 일부 저소득 장학에 한해 국가장학금 신청 및 소득분위 산정 완료를 요건으로 정함(입법예고 중)
2. 유형별 요건
➊ ( 저소득층 + 긴급가계곤란 ) 필수조건 충족 및 추가조건 발생한 경우 **☞ 필수조건: 소득0~8구간**
➋ ( 기타가계곤란 ) 기타 긴급하고 실질적인 가계곤란을 겪고 있는 경우 **☞** **증빙 여부중** **요**
➌ ( 학과장 추천 ) 장학 사각지대 학생을 지원하기 위한 학과장 추천 ( 학과별 2 명 이내 **)** **☞ 장학 사각지대 해당사항 있는 학생은4/2(수) 11시까지 학과 방문**
3. 선발 및 지급 시기: 최초 선발 후 매월(5~7월)10일까지 접수, 4월~8월 중순 각각 지급
**☞ 4/2(수) 17시까지 학과 제출 마감**
**** ☞ 5~7월 신청 희망 자 는 매월 2일 15시까지 증빙서류 포함하여 학과사무실로 제출
****
4. 장학금액 : 매월 30~50 만원 ( 타 생활비성 장학금 포함 학기당 200 만원 이내 )
※ 선발횟수(학생 1명당 2개 학기 이내로 제한, 단➌유형의 경우 3회까지 가능)
5. 지급방식 : 장학생 명의 계좌로 직접 입금
붙임 1. 2025-1 학기 장학 119 장학생 선발 및 운영 계획 1 부 .",2025. 3. 31,78,False
2025-1학기 <웹프로그래밍> 추가 수강 안내,"#1. 구     분: 전공선택
#2. 학수번호: CDA0163
#3. 교과목명: 웹프로그래밍
#4. 수강대상:
- 전과 및 편입 등 학적변동에 따라 「웹프로그래밍」 수강 기회가 없었던 경우
- 4학년 전공선택 학점 수가 부족한 경우
☞ 기존 이수 학점 수와 2025-1학기 수강신청 현황 및 2025-2학기 수강가능 학점 수 반영하여 수강신청 가능여부 판단
#5. 수강안내
※ 수강제한인원은 추가 여석이 아닌, 당시의 수강인원을 포함한 인원으로 최종 수강 인원임.
| 분반 | 담당교수님 | 수강가능학년 | 수강제한인원 | 수강가능 일시 | 유의사항 |
| 01 | 이  혁 | 2,3,4학년 | 30명 | 수강정정기간 내 | 개별 방문 |",2025. 2. 27,403,False
2025년 대통령과학장학금 학생 신청 안내,"한국장학재단에서 2025년 대통령과학장학금 신규장학생을 선발하오니 학생들의 많은 지원 바랍니다.
가 . 선발목적: 발전 가능성이 있는 우수 이공계 미래인재를 선발하여 학업에 전념하고 대한민국 리더 과학자로 성장할 수 있도록 학비 등을 지원
나. 지원내용
○ 지원기간: 정규학기 내 지원
○ 지원금액: 학기당 등록금 전액 및 학업장려비 250만원 (기초생활수급자는 250만원 추가 지원)
**다.신청기간** **: ~ 2025.4. 8.(화) 18시**
라 . 신청방법 : 온라인 개별 본인신청
마 . 세부사항 : 2025 년 대통령과학장학금 업무처리기준 참조 ( 붙임 1)
붙임 1. 2025 년 대통령과학장학금 신규장학생 선발 공고 및 업무처리기준 각 1부.
2. 2025 년 대통령과학장학금 제출서류 양식 1부 . 끝.",2025. 3. 26,63,False
[SW중심대학사업단] 국가공인 데이터 전문가 자격증 장학생 선발 공고,"S W중심대학사업단에서 데이터 전문가 육성을 위해 데이터 전문가 자격증을 취득한 학생들을 대상으로 장학금을 지원하는 사업을 추진하고 있으니 관심있는 학생들의 많은 신청 바랍니다.
가 . 장학금 지원
1) 내용 : 데이터 전문가 자격증 취득 장학금 지원
* 자세한 내용은 공고문을 참고
2) 대상 : 국립창원대학교 학부 재학생 (※ 대학원생 제외 )
3) 자격증 : DAP‧SQLP‧ADP‧DASP‧SQLD‧ADSP‧ 빅데이터분석기사 등 7 종
* 공고일 이후 취득한 자격증만 해당
4) 장학금 : 자격증별 상이
나 . 장학금 신청
1) 방법 : 서식 작성 후 방문 접수 또는 이메일 접수
2) 기간 : 공고일 이후 예산 소진 시까지
다 . 문의처 : SW 중심대학 사업단 안창국 사무원 (055-213-2782)
붙임  데이터 전문가 자격증 장학생 선발 공고문 1 부 . 끝 .",2024. 11. 20,791,False
"「2024년 국립창원대학교 취업박람회」 행사 개최 [9/11(수) 13:00~17:00, 체육관]",,2024. 8. 28,201,False
[장학] 2025-1학기 교내 배정외 감면 장학생 신규 선발 알림 [~4/8(화) 17시까지 신청서 및 증빙서류 학과사무실 제출],"○ 2025 학년도 국가장학금 정책과 연계하여 입학 , 복학 , 편입 등 배정외 장학금을 사전 감면받지 못한 학생에 대한 장학금 지급
○ 학비 감면 등의 실질적 지원으로 학생들의 면학 분위기 조성
□ 선발대상
○ 입학 , 복학 및 편입학 등으로 배정외 감면 장학금 을 사전감면 받지 못한 학생
□ 선발장학내용
○ 학생과에서 선발하는 배정외 감면 장학금
국가 ( 독립 ) 유공자 등 장학금 , 북한이탈주민 장학금 , 장애인학생 장학금 ,
가족장학금 , 학생회 간부 장학금 , 6.25 참전 유공자 손자녀 장학금
※ 배정외 비감면 장학인 명예선양 장학금 과 국가시험합격자 장학금 은 5 월말경 별도 선발공고 예정
※ 학생과 이외 부서에서 선발하는 장학금은 해당 부서 에 문의 , 해당부서는 자체 선발 추진 ( 장학지급 ) 후 학기말 학생과로 명단통보
□ 선발 절차
□ 장학금 종류 및 제출서류
○ 제외 기준 : 「 창원대학교 장학금 규정 」 제 7 조 2 항 내지 3 항
□ 장학금 지급 기준 및 방식
○ 등록금 범위 내에서 장학금 지급
※ 국가장학금 , 외부장학금 수혜 등으로 본인이 납부한 등록금을 초과할 경우에 미지급 또는 한도금액 내에서 지급
※ 학자금 [ 한국장학재단 사이트에 등록 ( 신고 ) 되는 학자금 전부 ] 대출 등이 있을 경우에 우선상환 원칙 ( 이중수혜방지 )
○ 지급방식 : 학생 명의 계좌 * 로 지급
* 장학금 신청 학생은 학사정보시스템 에 계좌등록 ( 와글 → 학사정보 → 장학및등록 → 장학조회 → 장학금입금 금융기관 및 계좌번호등록 후 저장 )
○ 지급액 : 창원대학교 학부 장학금 시행세칙에 따른 종류별 지급액
|  |  |
| 2025-1학기 교내배정외 감면 장학생신규선발 계획(안) |
|  |  |
| Ⅰ |  | 추진배경 및 목적 |
| Ⅱ |  | 추진개요 |
| 학생과➛단대,학과 |  | 학생➛학과 |  | 학과➛단대 |  | 단대➛학생과 |
| ▪계획 수립 및 안내 | ⇨ | ▪신청서및증빙서류제출 | ⇨ | ▪학생 제출서류 확인▪취합 후 단대 제출 | ⇨ | ▪제출서류 확인▪취합 후 학생과 제출 |
| ’25.3.31.(월) |  | ’25.4.8.(화)까지 |  | ’25.4.10.(목)까지 |  | ’25.4.11.(금)까지 |
| 장학금종류 | 감면여부 | 지급액 | 지급조건 | 제출서류 |
| 국가(독립)유공자 등장학금 | 감면 | 봉림 | -직전학기 성적1.6이상*국가(독립)유공자본인은성적,학기 제한 없음 | ①장학금 수혜신청서②대학수업료 등 면제대상증명서(자녀)또는 교육지원대상자증명서(본인) |
| 북한이탈주민장학금 | 감면 | 봉림(본인) | -직전학기 성적이 연속2회1.6미만인자는 다음 학기지원 제외 | ①장학금 수혜신청서②교육보호대상자 증명서 |
| 봉림(자녀) | -직전학기 성적이1.6미만인자는다음 학기 제외 |
| 장애인학생장학금 | 감면 | 봉림 | -장애의 정도가 심한 장애인-성적1.6이상 | ①장학금 수혜신청서②장애인증명서 |
| 사림 | -장애의 정도가 심하지 않은 장애인-성적1.6이상 |
| 가족장학금 | 감면 | 1명(봉림)2명(국비) | -가족3인 이상 동시 재학 시-성적2.0이상 | ①장학금 수혜신청서②가족관계증명서 |
| 2명(국비) | -가족2인 이상 동시 재학 시-성적2.0이상 |
| 6.25참전유공자손자녀 장학금 | 감면 | 봉림 | -직전학기 성적1.6이상 | ①장학금 수혜신청서②가족관계증명서③「참전유공자 예우 및단체설립에 관한 법률」에따라 등록된 국가유공자 증명서 |
| 학생회 간부장학금 | 감면 | 봉림사림국비 | -직전학기 성적2.0이상 | 별도신청없음(학생과 추천) |
| ※지급액:봉림(수업료 전체),사림(수업료2),국비(수업료1)감  면:등록금이 면제되는 장학금으로등록금을 초과해서 지급 불가 |",2025. 4. 1,67,False
[스마트오션모빌리티] 전문가 초청 특강 안내(前.삼성엔지니어링 대표이사 박중흠),,2024. 8. 28,72,False
(25.4.18.수정)2025년 국가우수장학금(이공계) 재학중우수자(2년 지원) 유형 장학생 선발 안내,"2025 년 국가우수장학금 ( 이공계 ) 재학중우수자 (2 년 지원 ) 유형의 선발 관련 사항을 안내하오니 , 관심있는 학생은 신청하여 주시기 바랍니다 .
1. 사업내용
가. 선발인원: 7명(후보자 3명 별도 선발)
나. 선발대상: 국가우수장학생(이공계)으로 선발된 이력이 없는 **자연과학 및 공학계열 학과(부) 3학년 학생**
※ 선발대상 및 기준 등 상세 내용은 반드시 붙임[업무처리기준] 참조
다. 선발방법: **성적 및 경제적 수준[상세 기준은 학과 공지 및 아래 붙임파일 확인]**
라. 지원내용: **최대 2년(정규 4학기) 등록금 전액 지원** (기초생활수급자는 학기당 250만원 추가 지원)
마. 기타: 장학생은 졸업 후 이공계열로 진로 설정 및 유지해야 함
2. 신청개요
가. **(수정)** **신청기한: ~ 2025. 4. 29.(화)까지**
나. **신청방법: 학과를 통해 신청**",2025. 4. 17,116,False
☆2025.8월 졸업예정자☆ 2024학년도 후기('25. 8월) 졸업대상자 이수구분 변경 신청안내,"****
**2024학년도 후기('25. 8월) 졸업대상자 이수구분 변경 안내**
□ 2024 학년도 후기 (2025.8 월 ) 졸업예정자 이수구분 변경 기간을 아래와 같이 안내하오니 **이수구분 변경이 필요한 학생은**
**반드시 기한을 준수하여 신청** 해주시기 바랍니다.
****
**《졸업 본사정 세부업무 추진 일정표》**
**□졸업사정 심사 기준**
[국립 창원대학교 학사운영규정 제 14 장 제 93 조 ( 졸업요건 ), 제 94 조 ( 졸업자격 인정 )]
1. 교양 및 전공필수 ㆍ 전공선택 등의 이수과목 ㆍ 학점 충족 여부
2. 최소전공 이수학점의 충족 여부
3. 복수전공 , 부전공 , 연계전공 , 교직 및 심화전공의 이수과목 ㆍ 학점의 충족 여부
4. 수료학점 충족 여부
5. 취득학점의 평점평균 충족 여부
6. 재학연한의 초과 여부
7. 졸업논문 등의 합격 여부
8. 졸업자격인증 이수 여부.
| 구분 | 업 무 내 용 | 기간 | 비고 |
| 학생 | 2025-1학기 이수교과목 이수구분 변경《최종 이수과목 이수구분 변경 기간》※ '25-하기 계절수업 이수구분변경은 '25.7.22.부터 가능 | 2025. 7. 9.(수)~ 7. 14.(월) 18시 | -학사정보⇨이수구분변경 신청(학생)⇨승인(학과)※다전공 자격원 제출:이수구분 변경사항 반영 이후자격원 제출 |",2025. 7. 3,158,True
"☆재학생, 휴학생 대상☆ 국립창원대생(학부, 대학원) 대상 토익/토익스피킹 정기시험 응시료 할인 혜택 알림",,2025. 4. 7,142,True
☆재학생 필수☆ 2025학년도 상반기 연구활동종사자 연구실 안전교육 이수 안내 [4/30까지 이수],"연구활동종사자 연구실 안전교육은 법정 의무교육 이므로 ‘2025 학년도 상반기 연구활동종사자 연구실 안전교육 ’ 을 반드시 이수 해주시기 바랍니다 .
가 . 대 상 자 :  국립창원대학교 학부생, 대학원생, 연구원, Post-doc 및 교수 등 **☞ 실습 교과목 수강생은 필수**
나 . 교육기간 : 2025. 3. 2. ~ 5. 31. ☞ 안전사고 예방을 위해 4월까지 이수 요망
다 . 교육방법
1) 사이버교육: 창원대학교 연구실안전관리시스템( [https://labsafety.changwon.ac.kr/)](https://labsafety.changwon.ac.kr/)%EC%97%90%EC%84%9C) 에서 신청/수강
☞ 안전교육>사이버교육>수강신청 목록 중 자유 선택, **3시간** **이상** 이수 완료
2) 집합교육: 사이버교육 미이수 학생 대상
※ 붙임: 사이버 안전교육 매뉴얼 1부.
| 교육명 | 2025학년도 상반기 연구활동종사자 연구실 집합 안전교육 |
| 교육대상 | 기본교육(자체, 사이버교육) 미이수 학내 연구활동종사자(대학교원, 학부생, 대학원생, 연구원, 조교 등) |
| 교육일시 | 추후 공지 |
| 교육장소 | 추후 공지 |",2025. 3. 31,396,False
☆2025학년도 공과대학 신(편)입생 오리엔테이션 행사 안내☆,"1. 행사일시: 2025.2.24.(월) 09:00~12:15
2. 장      소: 컴퓨터공학과(55501호실) 및 85호관 1층 대강당
3. 세부일정
| 일정 | 행사시간(소요시간) | 행사내용 | 비고 |
| 집결 | ~ 08:30 | -신(편)입생 집결 | 정문 |
| 08:30 ~ 09:00(30″) | 학과별 지정장소 이동-신(편)입생 수강신청 사전 안내 | 컴퓨터공학과55501호실 |
| 학과별OT | 09:00 ~ 10:00(60″) | -신입생 수강신청 및 학과별OT진행 |
| 10:00 ~ 10:10(10″) | -단과대학 행사장 이동 | 종합교육관 |
| 단과대학OT | 10:10 ~ 10:25(15″) | -개회사-국기에 대한 경례 및 애국가 제창 | 공과대학학생회 |
| 【환영 인사】-공과대학장-메카트로닉스대학장- (신임)공과대학장- (신임)공학계열 자율전공학부장 |
| 10:25 ~ 10:40(15″) | -단과대 학생회 및 학과별 학회장 소개 |
| 10:40 ~ 10:55(15″) | -캠퍼스 소개 및 새내기 배움터 안내 |
| 10:55 ~ 11:15(20″) | 비교과프로그램 설명회 | 글로컬인재교육원 |
| 11:15 ~ 11:25(10″) | -실험실 안전교육(동영상 시청) | 공동실험실습관 |
| 11:25 ~ 11:35(10″) | - ROTC및 창원대 신문사 홍보 | 학군단/신문사 |
| 11:35 ~ 12:05(30″) | -대학생활적응과 진로탐색 | 취업전략센터 |
| 12:05 ~ 12:15(10″) | -신(편)입생 정신건강 전수조사 | 학생상담센터 |
| 12:15 ~ 12:20(5″) | -폐회사 |  |
| 점심식사 | 12:20 ~ | 점심식사(샌드위치) |  |",2025. 2. 19,174,False
2024 하반기 스마트제조ICT 취업역량강화캠프 참가자 모집 안내 [신청기한 ~11/15(금)],,2024. 11. 11,67,False
☆4학년 필독☆ 2025-1학기 졸업논문 수강신청자 졸업논문 작성계획서 제출 알림 [기간연장. ~3/24(월) 16시까지 원본 제출],"2025-1학기 「졸업논문」을 수강 신청한 학생들은 붙임의 ' **졸업논문 작성계획 및 평가서** '를 작성하여 제출바랍니다.
<작성요령>
**1. 제출대상: 2025-1학기 졸업논문 수강신청자**
※ 2025.8월 졸업(예정)자 중 졸업논문 미수강자는 학과사무실 확인 바람
2. 졸업논문 작성계획 및 평가서는 1인 1매 작성 (팀당 1매 아님!!)
3. 반드시 본인 서명 또는 날인
4. 지도교수 날인, 종합평가 가/부, 평가 A~F, 논문발표 일시 및 장소, 참가자 부분은 수정 또는 작성하지 말 것
5. 제출기한: **3** **/21** **(금) 15시** 까지
6. 제출방법: 학과사무실로 **원본 제출**",2025. 3. 17,181,False
2025-1학기 SMART 취업동아리 모집 안내,,2025. 4. 23,113,True
2025년 상반기 한화에어로스페이스(주) 채용상담회 및 설명회 개최 [~3/26(수) 15시까지 드림캐치에서 신청],,2025. 3. 18,55,False
2025-1학기 전공 페스타 참여 학생 출석 인정 방법 안내,,2025. 4. 18,71,False
☆필독☆ 2025-1학기 산학캡스톤디자인1 결과보고 알림,"2025-1학기 「산학캡스톤디자인1」 결과보고서 제출 관련하여 알려드립니다.
**#1.** **제출서류**
**○ 과제 수행계획서**
- [서식1] 과제 수행계획서
- [서식2] 지도교수 자문 보고서
- 제출방법: 학과사무실 원본 제출
**○팀별 수행 결과보고서**
**- [서식3] 팀별 수행결과보고서**
- 제출방법: 한글파일( 2025-1 캡디1 결과보고_학번이름_학번이름.hwp) 로 학과 이메일 제출 (computer@changwon.ac.kr)
**#2.** **제출기한:2025.5.28.(수) 18시**
**#3. 기타** : 과제 수행계획서 및 팀별 수행 결과보고서 미 제출자는 최종 성적 ""U""처리",2025. 4. 15,379,False
2025학년도 2학기 학·석사연계과정생 선발 계획 안내 [지원기간: 7/9~7/11 17시],"1. 관련 : 국립창원대학교 학 ‧ 석사 연계과정 운영 규정
2. 2025 학년도 2 학기 학 ‧ 석사연계과정생 선발 계획 을 붙임과 같이 안내하오니 희망하는 학생은 지원하여 주시기 바랍니다 .
가 . 지원 자격 : 학사과정 4~6 학기 이수자 ( 단 , 건축학전공 6~8 학기 이수자 )
나 . 모집 인원 : 대학원 석사학위과정 입학정원 이내
다 . 지원 기간 : 2025. 7. 9.( 수 ) ~ 7. 11.( 금 ), 17:00
라 . 지원 서류 : 지원서 , 추천서 , 성적증명서 각 1 부
마 . 합격자 통보 : 2025. 7. 28.( 월 ) 예정
붙임 1. 2025 학년도 2 학기 학 ‧ 석사연계과정생 선발 계획 ( 안 ) 1 부 .
2. 2025 학년도 2 학기 학 ‧ 석사연계과정생 지원 서류 각 1 부 . 끝 .",2025. 6. 13,94,True
